name,seat,charge,leavehour,departure,arrival,departure_datetime,arrival_datetime,check
이스타항공,할인석,52600,9,CJU,GMP,2023-07-21 09:50:00,2023-07-21 11:00:00,back
아시아나항공,특가석,57700,9,CJU,GMP,2023-07-21 09:50:00,2023-07-21 11:00:00,back
아시아나항공,할인석,62700,9,CJU,GMP,2023-07-21 09:50:00,2023-07-21 11:00:00,back
이스타항공,일반석,97600,9,CJU,GMP,2023-07-21 09:50:00,2023-07-21 11:00:00,back
아시아나항공,일반석,112700,9,CJU,GMP,2023-07-21 09:50:00,2023-07-21 11:00:00,back
티웨이항공,할인석,39210,10,CJU,GMP,2023-07-21 10:00:00,2023-07-21 11:10:00,back
티웨이항공,일반석,97700,10,CJU,GMP,2023-07-21 10:00:00,2023-07-21 11:10:00,back
대한항공,할인석,74700,10,CJU,GMP,2023-07-21 10:05:00,2023-07-21 11:15:00,back
대한항공,일반석,107700,10,CJU,GMP,2023-07-21 10:05:00,2023-07-21 11:15:00,back
제주항공,할인석,58600,10,CJU,GMP,2023-07-21 10:10:00,2023-07-21 11:20:00,back
제주항공,일반석,97700,10,CJU,GMP,2023-07-21 10:10:00,2023-07-21 11:20:00,back
아시아나항공,할인석,67700,10,CJU,GMP,2023-07-21 10:20:00,2023-07-21 11:30:00,back
아시아나항공,일반석,112700,10,CJU,GMP,2023-07-21 10:20:00,2023-07-21 11:30:00,back
대한항공,특가석,45700,10,CJU,GMP,2023-07-21 10:50:00,2023-07-21 12:00:00,back
제주항공,할인석,49600,10,CJU,GMP,2023-07-21 10:50:00,2023-07-21 12:00:00,back
대한항공,할인석,69700,10,CJU,GMP,2023-07-21 10:50:00,2023-07-21 12:00:00,back
제주항공,일반석,97700,10,CJU,GMP,2023-07-21 10:50:00,2023-07-21 12:00:00,back
대한항공,일반석,107700,10,CJU,GMP,2023-07-21 10:50:00,2023-07-21 12:00:00,back
대한항공,특가석,50700,10,CJU,GMP,2023-07-21 10:55:00,2023-07-21 12:05:00,back
대한항공,할인석,69700,10,CJU,GMP,2023-07-21 10:55:00,2023-07-21 12:05:00,back
대한항공,일반석,107700,10,CJU,GMP,2023-07-21 10:55:00,2023-07-21 12:05:00,back
티웨이항공,할인석,39210,11,CJU,GMP,2023-07-21 11:05:00,2023-07-21 12:15:00,back
티웨이항공,일반석,97700,11,CJU,GMP,2023-07-21 11:05:00,2023-07-21 12:15:00,back
제주항공,할인석,45600,11,CJU,GMP,2023-07-21 11:15:00,2023-07-21 12:25:00,back
대한항공,특가석,45700,11,CJU,GMP,2023-07-21 11:15:00,2023-07-21 12:30:00,back
대한항공,할인석,69700,11,CJU,GMP,2023-07-21 11:15:00,2023-07-21 12:30:00,back
제주항공,일반석,97700,11,CJU,GMP,2023-07-21 11:15:00,2023-07-21 12:25:00,back
대한항공,일반석,107700,11,CJU,GMP,2023-07-21 11:15:00,2023-07-21 12:30:00,back
대한항공,특가석,45700,11,CJU,GMP,2023-07-21 11:30:00,2023-07-21 12:40:00,back
대한항공,할인석,69700,11,CJU,GMP,2023-07-21 11:30:00,2023-07-21 12:40:00,back
대한항공,일반석,107700,11,CJU,GMP,2023-07-21 11:30:00,2023-07-21 12:40:00,back
티웨이항공,할인석,36000,11,CJU,GMP,2023-07-21 11:35:00,2023-07-21 12:45:00,back
티웨이항공,일반석,97700,11,CJU,GMP,2023-07-21 11:35:00,2023-07-21 12:45:00,back
제주항공,할인석,45600,11,CJU,GMP,2023-07-21 11:40:00,2023-07-21 12:50:00,back
제주항공,일반석,97700,11,CJU,GMP,2023-07-21 11:40:00,2023-07-21 12:50:00,back
이스타항공,할인석,64600,11,CJU,GMP,2023-07-21 11:45:00,2023-07-21 12:55:00,back
이스타항공,일반석,97600,11,CJU,GMP,2023-07-21 11:45:00,2023-07-21 12:55:00,back
제주항공,할인석,45600,12,CJU,GMP,2023-07-21 12:10:00,2023-07-21 13:20:00,back
아시아나항공,특가석,54700,12,CJU,GMP,2023-07-21 12:10:00,2023-07-21 13:20:00,back
아시아나항공,할인석,64700,12,CJU,GMP,2023-07-21 12:10:00,2023-07-21 13:20:00,back
제주항공,일반석,97700,12,CJU,GMP,2023-07-21 12:10:00,2023-07-21 13:20:00,back
아시아나항공,일반석,115700,12,CJU,GMP,2023-07-21 12:10:00,2023-07-21 13:20:00,back
진에어,특가석,35900,12,CJU,GMP,2023-07-21 12:20:00,2023-07-21 13:35:00,back
진에어,할인석,41800,12,CJU,GMP,2023-07-21 12:20:00,2023-07-21 13:35:00,back
제주항공,할인석,71600,12,CJU,GMP,2023-07-21 12:20:00,2023-07-21 13:30:00,back
진에어,일반석,97700,12,CJU,GMP,2023-07-21 12:20:00,2023-07-21 13:35:00,back
제주항공,일반석,97700,12,CJU,GMP,2023-07-21 12:20:00,2023-07-21 13:30:00,back
대한항공,특가석,52700,12,CJU,GMP,2023-07-21 12:25:00,2023-07-21 13:35:00,back
에어부산,할인석,44020,6,PUS,CJU,2023-07-21 06:50:00,2023-07-21 07:55:00,come
에어부산,일반석,99700,6,PUS,CJU,2023-07-21 06:50:00,2023-07-21 07:55:00,come
아시아나항공,일반석,99700,6,PUS,CJU,2023-07-21 06:50:00,2023-07-21 07:55:00,come
대한항공,특가석,44700,7,PUS,CJU,2023-07-21 07:00:00,2023-07-21 08:00:00,come
대한항공,할인석,66700,7,PUS,CJU,2023-07-21 07:00:00,2023-07-21 08:00:00,come
대한항공,일반석,102700,7,PUS,CJU,2023-07-21 07:00:00,2023-07-21 08:00:00,come
에어부산,할인석,45760,7,PUS,CJU,2023-07-21 07:30:00,2023-07-21 08:25:00,come
에어부산,일반석,99700,7,PUS,CJU,2023-07-21 07:30:00,2023-07-21 08:25:00,come
에어부산,할인석,46630,7,PUS,CJU,2023-07-21 07:35:00,2023-07-21 08:30:00,come
에어부산,일반석,99700,7,PUS,CJU,2023-07-21 07:35:00,2023-07-21 08:30:00,come
진에어,할인석,49400,7,PUS,CJU,2023-07-21 07:40:00,2023-07-21 08:45:00,come
대한항공,할인석,69700,7,PUS,CJU,2023-07-21 07:40:00,2023-07-21 08:45:00,come
대한항공,일반석,93700,7,PUS,CJU,2023-07-21 07:40:00,2023-07-21 08:45:00,come
진에어,일반석,95700,7,PUS,CJU,2023-07-21 07:40:00,2023-07-21 08:45:00,come
에어부산,할인석,62290,8,PUS,CJU,2023-07-21 08:00:00,2023-07-21 09:00:00,come
에어부산,일반석,99700,8,PUS,CJU,2023-07-21 08:00:00,2023-07-21 09:00:00,come
제주항공,할인석,65600,8,PUS,CJU,2023-07-21 08:05:00,2023-07-21 09:05:00,come
제주항공,일반석,99700,8,PUS,CJU,2023-07-21 08:05:00,2023-07-21 09:05:00,come
제주항공,할인석,84600,9,PUS,CJU,2023-07-21 09:10:00,2023-07-21 10:10:00,come
제주항공,일반석,99700,9,PUS,CJU,2023-07-21 09:10:00,2023-07-21 10:10:00,come
에어부산,할인석,68380,11,PUS,CJU,2023-07-21 11:35:00,2023-07-21 12:35:00,come
에어부산,일반석,99700,11,PUS,CJU,2023-07-21 11:35:00,2023-07-21 12:35:00,come
아시아나항공,일반석,99700,11,PUS,CJU,2023-07-21 11:35:00,2023-07-21 12:35:00,come
에어부산,할인석,64900,11,PUS,CJU,2023-07-21 11:50:00,2023-07-21 12:50:00,come
에어부산,일반석,99700,11,PUS,CJU,2023-07-21 11:50:00,2023-07-21 12:50:00,come
진에어,할인석,65900,12,PUS,CJU,2023-07-21 12:05:00,2023-07-21 13:10:00,come
대한항공,할인석,81700,12,PUS,CJU,2023-07-21 12:05:00,2023-07-21 13:10:00,come
대한항공,일반석,93700,12,PUS,CJU,2023-07-21 12:05:00,2023-07-21 13:10:00,come
진에어,일반석,95700,12,PUS,CJU,2023-07-21 12:05:00,2023-07-21 13:10:00,come
제주항공,할인석,80600,12,PUS,CJU,2023-07-21 12:20:00,2023-07-21 13:20:00,come
제주항공,일반석,99700,12,PUS,CJU,2023-07-21 12:20:00,2023-07-21 13:20:00,come
에어부산,할인석,68380,13,PUS,CJU,2023-07-21 13:25:00,2023-07-21 14:20:00,come
에어부산,일반석,99700,13,PUS,CJU,2023-07-21 13:25:00,2023-07-21 14:20:00,come
아시아나항공,일반석,99700,13,PUS,CJU,2023-07-21 13:25:00,2023-07-21 14:20:00,come
대한항공,할인석,76700,14,PUS,CJU,2023-07-21 14:00:00,2023-07-21 15:00:00,come
대한항공,일반석,102700,14,PUS,CJU,2023-07-21 14:00:00,2023-07-21 15:00:00,come
진에어,할인석,72700,14,PUS,CJU,2023-07-21 14:20:00,2023-07-21 15:20:00,come
대한항공,할인석,81700,14,PUS,CJU,2023-07-21 14:20:00,2023-07-21 15:20:00,come
대한항공,일반석,93700,14,PUS,CJU,2023-07-21 14:20:00,2023-07-21 15:20:00,come
진에어,일반석,95700,14,PUS,CJU,2023-07-21 14:20:00,2023-07-21 15:20:00,come
제주항공,할인석,75600,14,PUS,CJU,2023-07-21 14:40:00,2023-07-21 15:40:00,come
에어부산,할인석,77950,14,PUS,CJU,2023-07-21 14:40:00,2023-07-21 15:40:00,come
에어부산,일반석,99700,14,PUS,CJU,2023-07-21 14:40:00,2023-07-21 15:40:00,come
제주항공,일반석,99700,14,PUS,CJU,2023-07-21 14:40:00,2023-07-21 15:40:00,come
아시아나항공,일반석,99700,14,PUS,CJU,2023-07-21 14:40:00,2023-07-21 15:40:00,come
에어부산,할인석,82300,15,PUS,CJU,2023-07-21 15:00:00,2023-07-21 15:55:00,come
에어부산,일반석,99700,15,PUS,CJU,2023-07-21 15:00:00,2023-07-21 15:55:00,come
아시아나항공,일반석,99700,15,PUS,CJU,2023-07-21 15:00:00,2023-07-21 15:55:00,come
제주항공,일반석,99700,15,PUS,CJU,2023-07-21 15:30:00,2023-07-21 16:50:00,come
대한항공,할인석,72700,16,PUS,CJU,2023-07-21 16:40:00,2023-07-21 17:40:00,come
대한항공,일반석,102700,16,PUS,CJU,2023-07-21 16:40:00,2023-07-21 17:40:00,come
에어부산,할인석,71860,17,PUS,CJU,2023-07-21 17:00:00,2023-07-21 18:05:00,come
에어부산,일반석,99700,17,PUS,CJU,2023-07-21 17:00:00,2023-07-21 18:05:00,come
아시아나항공,일반석,99700,17,PUS,CJU,2023-07-21 17:00:00,2023-07-21 18:05:00,come
제주항공,할인석,75600,17,PUS,CJU,2023-07-21 17:05:00,2023-07-21 18:00:00,come
제주항공,일반석,99700,17,PUS,CJU,2023-07-21 17:05:00,2023-07-21 18:00:00,come
에어부산,할인석,70120,17,PUS,CJU,2023-07-21 17:30:00,2023-07-21 18:30:00,come
에어부산,일반석,99700,17,PUS,CJU,2023-07-21 17:30:00,2023-07-21 18:30:00,come
아시아나항공,일반석,99700,17,PUS,CJU,2023-07-21 17:30:00,2023-07-21 18:30:00,come
진에어,할인석,73700,19,PUS,CJU,2023-07-21 19:00:00,2023-07-21 20:00:00,come
대한항공,할인석,81700,19,PUS,CJU,2023-07-21 19:00:00,2023-07-21 20:00:00,come
대한항공,일반석,93700,19,PUS,CJU,2023-07-21 19:00:00,2023-07-21 20:00:00,come
진에어,일반석,95700,19,PUS,CJU,2023-07-21 19:00:00,2023-07-21 20:00:00,come
대한항공,할인석,76700,19,PUS,CJU,2023-07-21 19:15:00,2023-07-21 20:15:00,come
대한항공,일반석,102700,19,PUS,CJU,2023-07-21 19:15:00,2023-07-21 20:15:00,come
대한항공,할인석,76700,21,PUS,CJU,2023-07-21 21:00:00,2023-07-21 22:00:00,come
대한항공,일반석,102700,21,PUS,CJU,2023-07-21 21:00:00,2023-07-21 22:00:00,come
에어부산,할인석,51200,8,CJU,PUS,2023-07-21 08:30:00,2023-07-21 09:35:00,back
에어부산,일반석,82700,8,CJU,PUS,2023-07-21 08:30:00,2023-07-21 09:35:00,back
아시아나항공,일반석,89700,8,CJU,PUS,2023-07-21 08:30:00,2023-07-21 09:30:00,back
대한항공,특가석,49700,8,CJU,PUS,2023-07-21 08:45:00,2023-07-21 09:45:00,back
대한항공,할인석,56700,8,CJU,PUS,2023-07-21 08:45:00,2023-07-21 09:45:00,back
대한항공,일반석,85700,8,CJU,PUS,2023-07-21 08:45:00,2023-07-21 09:45:00,back
에어부산,할인석,50500,9,CJU,PUS,2023-07-21 09:10:00,2023-07-21 10:10:00,back
에어부산,일반석,82700,9,CJU,PUS,2023-07-21 09:10:00,2023-07-21 10:10:00,back
아시아나항공,일반석,89700,9,CJU,PUS,2023-07-21 09:10:00,2023-07-21 10:10:00,back
에어부산,할인석,50500,9,CJU,PUS,2023-07-21 09:30:00,2023-07-21 10:30:00,back
에어부산,일반석,82700,9,CJU,PUS,2023-07-21 09:30:00,2023-07-21 10:30:00,back
아시아나항공,일반석,89700,9,CJU,PUS,2023-07-21 09:30:00,2023-07-21 10:30:00,back
에어부산,할인석,50500,9,CJU,PUS,2023-07-21 09:50:00,2023-07-21 10:50:00,back
에어부산,일반석,82700,9,CJU,PUS,2023-07-21 09:50:00,2023-07-21 10:50:00,back
에어부산,할인석,51900,10,CJU,PUS,2023-07-21 10:00:00,2023-07-21 11:05:00,back
에어부산,일반석,82700,10,CJU,PUS,2023-07-21 10:00:00,2023-07-21 11:05:00,back
아시아나항공,일반석,89700,10,CJU,PUS,2023-07-21 10:00:00,2023-07-21 11:05:00,back
진에어,할인석,53300,10,CJU,PUS,2023-07-21 10:30:00,2023-07-21 11:30:00,back
대한항공,할인석,61700,10,CJU,PUS,2023-07-21 10:30:00,2023-07-21 11:30:00,back
대한항공,일반석,81700,10,CJU,PUS,2023-07-21 10:30:00,2023-07-21 11:30:00,back
진에어,일반석,82000,10,CJU,PUS,2023-07-21 10:30:00,2023-07-21 11:30:00,back
제주항공,할인석,60600,10,CJU,PUS,2023-07-21 10:45:00,2023-07-21 11:45:00,back
제주항공,일반석,85700,10,CJU,PUS,2023-07-21 10:45:00,2023-07-21 11:45:00,back
대한항공,할인석,70700,12,CJU,PUS,2023-07-21 12:00:00,2023-07-21 13:00:00,back
대한항공,일반석,91700,12,CJU,PUS,2023-07-21 12:00:00,2023-07-21 13:00:00,back
진에어,할인석,61100,12,CJU,PUS,2023-07-21 12:40:00,2023-07-21 13:40:00,back
대한항공,할인석,73700,12,CJU,PUS,2023-07-21 12:40:00,2023-07-21 13:40:00,back
대한항공,일반석,83700,12,CJU,PUS,2023-07-21 12:40:00,2023-07-21 13:40:00,back
진에어,일반석,85700,12,CJU,PUS,2023-07-21 12:40:00,2023-07-21 13:40:00,back
제주항공,할인석,70600,13,CJU,PUS,2023-07-21 13:00:00,2023-07-21 14:00:00,back
제주항공,일반석,85700,13,CJU,PUS,2023-07-21 13:00:00,2023-07-21 14:00:00,back
에어부산,할인석,61700,13,CJU,PUS,2023-07-21 13:10:00,2023-07-21 14:10:00,back
에어부산,일반석,82700,13,CJU,PUS,2023-07-21 13:10:00,2023-07-21 14:10:00,back
아시아나항공,일반석,89700,13,CJU,PUS,2023-07-21 13:10:00,2023-07-21 14:10:00,back
에어부산,할인석,63800,13,CJU,PUS,2023-07-21 13:30:00,2023-07-21 14:25:00,back
에어부산,일반석,82700,13,CJU,PUS,2023-07-21 13:30:00,2023-07-21 14:25:00,back
제주항공,할인석,75600,14,CJU,PUS,2023-07-21 14:05:00,2023-07-21 15:00:00,back
제주항공,일반석,85700,14,CJU,PUS,2023-07-21 14:05:00,2023-07-21 15:00:00,back
에어부산,할인석,73290,14,CJU,PUS,2023-07-21 14:55:00,2023-07-21 16:05:00,back
에어부산,일반석,85700,14,CJU,PUS,2023-07-21 14:55:00,2023-07-21 16:05:00,back
아시아나항공,일반석,89700,14,CJU,PUS,2023-07-21 14:55:00,2023-07-21 16:05:00,back
제주항공,할인석,84600,15,CJU,PUS,2023-07-21 15:20:00,2023-07-21 16:20:00,back
제주항공,일반석,85700,15,CJU,PUS,2023-07-21 15:20:00,2023-07-21 16:20:00,back
에어부산,일반석,85700,16,CJU,PUS,2023-07-21 16:30:00,2023-07-21 17:35:00,back
진에어,할인석,79500,17,CJU,PUS,2023-07-21 17:25:00,2023-07-21 18:25:00,back
진에어,일반석,85700,17,CJU,PUS,2023-07-21 17:25:00,2023-07-21 18:25:00,back
대한항공,할인석,70700,17,CJU,PUS,2023-07-21 17:30:00,2023-07-21 18:35:00,back
대한항공,일반석,91700,17,CJU,PUS,2023-07-21 17:30:00,2023-07-21 18:35:00,back
대한항공,할인석,70700,18,CJU,PUS,2023-07-21 18:20:00,2023-07-21 19:20:00,back
대한항공,일반석,91700,18,CJU,PUS,2023-07-21 18:20:00,2023-07-21 19:20:00,back
에어부산,할인석,77670,18,CJU,PUS,2023-07-21 18:40:00,2023-07-21 19:40:00,back
제주항공,할인석,80600,18,CJU,PUS,2023-07-21 18:40:00,2023-07-21 19:30:00,back
제주항공,일반석,85700,18,CJU,PUS,2023-07-21 18:40:00,2023-07-21 19:30:00,back
에어부산,일반석,85700,18,CJU,PUS,2023-07-21 18:40:00,2023-07-21 19:40:00,back
아시아나항공,일반석,89700,18,CJU,PUS,2023-07-21 18:40:00,2023-07-21 19:40:00,back
진에어,할인석,76500,19,CJU,PUS,2023-07-21 19:05:00,2023-07-21 20:00:00,back
대한항공,일반석,83700,19,CJU,PUS,2023-07-21 19:05:00,2023-07-21 20:00:00,back
진에어,일반석,85700,19,CJU,PUS,2023-07-21 19:05:00,2023-07-21 20:00:00,back
대한항공,할인석,77700,19,CJU,PUS,2023-07-21 19:25:00,2023-07-21 20:25:00,back
대한항공,일반석,91700,19,CJU,PUS,2023-07-21 19:25:00,2023-07-21 20:25:00,back
에어부산,할인석,77670,20,CJU,PUS,2023-07-21 20:00:00,2023-07-21 21:15:00,back
에어부산,일반석,85700,20,CJU,PUS,2023-07-21 20:00:00,2023-07-21 21:15:00,back
아시아나항공,일반석,89700,20,CJU,PUS,2023-07-21 20:00:00,2023-07-21 21:15:00,back
제주항공,할인석,84600,20,CJU,PUS,2023-07-21 20:05:00,2023-07-21 21:05:00,back
제주항공,일반석,85700,20,CJU,PUS,2023-07-21 20:05:00,2023-07-21 21:05:00,back
대한항공,할인석,70700,21,CJU,PUS,2023-07-21 21:05:00,2023-07-21 22:05:00,back
대한항공,일반석,91700,21,CJU,PUS,2023-07-21 21:05:00,2023-07-21 22:05:00,back
진에어,일반석,85700,9,KWJ,CJU,2023-07-21 09:00:00,2023-07-21 09:55:00,come
아시아나항공,할인석,90700,9,KWJ,CJU,2023-07-21 09:55:00,2023-07-21 10:45:00,come
아시아나항공,일반석,94700,9,KWJ,CJU,2023-07-21 09:55:00,2023-07-21 10:45:00,come
제주항공,일반석,85700,10,KWJ,CJU,2023-07-21 10:15:00,2023-07-21 11:10:00,come
대한항공,일반석,91700,10,KWJ,CJU,2023-07-21 10:40:00,2023-07-21 11:35:00,come
티웨이항공,할인석,79000,12,KWJ,CJU,2023-07-21 12:05:00,2023-07-21 12:55:00,come
티웨이항공,일반석,83700,12,KWJ,CJU,2023-07-21 12:05:00,2023-07-21 12:55:00,come
아시아나항공,할인석,78700,12,KWJ,CJU,2023-07-21 12:50:00,2023-07-21 13:40:00,come
아시아나항공,일반석,94700,12,KWJ,CJU,2023-07-21 12:50:00,2023-07-21 13:40:00,come
아시아나항공,할인석,62700,14,KWJ,CJU,2023-07-21 14:40:00,2023-07-21 15:30:00,come
아시아나항공,일반석,94700,14,KWJ,CJU,2023-07-21 14:40:00,2023-07-21 15:30:00,come
대한항공,할인석,64700,14,KWJ,CJU,2023-07-21 14:45:00,2023-07-21 15:40:00,come
대한항공,일반석,91700,14,KWJ,CJU,2023-07-21 14:45:00,2023-07-21 15:40:00,come
진에어,할인석,44600,15,KWJ,CJU,2023-07-21 15:40:00,2023-07-21 16:35:00,come
대한항공,할인석,58700,15,KWJ,CJU,2023-07-21 15:40:00,2023-07-21 16:35:00,come
대한항공,일반석,80700,15,KWJ,CJU,2023-07-21 15:40:00,2023-07-21 16:35:00,come
진에어,일반석,85700,15,KWJ,CJU,2023-07-21 15:40:00,2023-07-21 16:35:00,come
티웨이항공,할인석,35500,16,KWJ,CJU,2023-07-21 16:30:00,2023-07-21 17:20:00,come
티웨이항공,일반석,83700,16,KWJ,CJU,2023-07-21 16:30:00,2023-07-21 17:20:00,come
티웨이항공,할인석,35500,16,KWJ,CJU,2023-07-21 16:40:00,2023-07-21 17:30:00,come
티웨이항공,일반석,83700,16,KWJ,CJU,2023-07-21 16:40:00,2023-07-21 17:30:00,come
대한항공,특가석,41700,17,KWJ,CJU,2023-07-21 17:40:00,2023-07-21 18:30:00,come
대한항공,할인석,60700,17,KWJ,CJU,2023-07-21 17:40:00,2023-07-21 18:30:00,come
대한항공,일반석,91700,17,KWJ,CJU,2023-07-21 17:40:00,2023-07-21 18:30:00,come
아시아나항공,특가석,41700,18,KWJ,CJU,2023-07-21 18:00:00,2023-07-21 18:55:00,come
아시아나항공,할인석,53700,18,KWJ,CJU,2023-07-21 18:00:00,2023-07-21 18:55:00,come
아시아나항공,일반석,94700,18,KWJ,CJU,2023-07-21 18:00:00,2023-07-21 18:55:00,come
제주항공,특가석,32600,18,KWJ,CJU,2023-07-21 18:30:00,2023-07-21 19:20:00,come
제주항공,일반석,85700,18,KWJ,CJU,2023-07-21 18:30:00,2023-07-21 19:20:00,come
진에어,특가석,32600,18,KWJ,CJU,2023-07-21 18:45:00,2023-07-21 19:40:00,come
진에어,할인석,36600,18,KWJ,CJU,2023-07-21 18:45:00,2023-07-21 19:40:00,come
대한항공,할인석,58700,18,KWJ,CJU,2023-07-21 18:45:00,2023-07-21 19:40:00,come
대한항공,일반석,80700,18,KWJ,CJU,2023-07-21 18:45:00,2023-07-21 19:40:00,come
진에어,일반석,85700,18,KWJ,CJU,2023-07-21 18:45:00,2023-07-21 19:40:00,come
아시아나항공,특가석,45700,19,KWJ,CJU,2023-07-21 19:20:00,2023-07-21 20:15:00,come
아시아나항공,할인석,53700,19,KWJ,CJU,2023-07-21 19:20:00,2023-07-21 20:15:00,come
아시아나항공,일반석,94700,19,KWJ,CJU,2023-07-21 19:20:00,2023-07-21 20:15:00,come
진에어,할인석,44600,20,KWJ,CJU,2023-07-21 20:30:00,2023-07-21 21:25:00,come
대한항공,할인석,58700,20,KWJ,CJU,2023-07-21 20:30:00,2023-07-21 21:25:00,come
대한항공,일반석,80700,20,KWJ,CJU,2023-07-21 20:30:00,2023-07-21 21:25:00,come
진에어,일반석,85700,20,KWJ,CJU,2023-07-21 20:30:00,2023-07-21 21:25:00,come
진에어,특가석,26200,7,CJU,KWJ,2023-07-21 07:35:00,2023-07-21 08:25:00,back
진에어,할인석,34000,7,CJU,KWJ,2023-07-21 07:35:00,2023-07-21 08:25:00,back
대한항공,할인석,48700,7,CJU,KWJ,2023-07-21 07:35:00,2023-07-21 08:25:00,back
대한항공,일반석,69700,7,CJU,KWJ,2023-07-21 07:35:00,2023-07-21 08:25:00,back
진에어,일반석,72700,7,CJU,KWJ,2023-07-21 07:35:00,2023-07-21 08:25:00,back
제주항공,특가석,25600,8,CJU,KWJ,2023-07-21 08:20:00,2023-07-21 09:10:00,back
제주항공,일반석,77200,8,CJU,KWJ,2023-07-21 08:20:00,2023-07-21 09:10:00,back
아시아나항공,특가석,27700,8,CJU,KWJ,2023-07-21 08:35:00,2023-07-21 09:25:00,back
아시아나항공,할인석,46700,8,CJU,KWJ,2023-07-21 08:35:00,2023-07-21 09:25:00,back
아시아나항공,일반석,80700,8,CJU,KWJ,2023-07-21 08:35:00,2023-07-21 09:25:00,back
대한항공,특가석,41700,9,CJU,KWJ,2023-07-21 09:10:00,2023-07-21 10:05:00,back
대한항공,할인석,52700,9,CJU,KWJ,2023-07-21 09:10:00,2023-07-21 10:05:00,back
대한항공,일반석,77700,9,CJU,KWJ,2023-07-21 09:10:00,2023-07-21 10:05:00,back
티웨이항공,할인석,38260,10,CJU,KWJ,2023-07-21 10:40:00,2023-07-21 11:30:00,back
티웨이항공,일반석,75700,10,CJU,KWJ,2023-07-21 10:40:00,2023-07-21 11:30:00,back
아시아나항공,특가석,40700,11,CJU,KWJ,2023-07-21 11:20:00,2023-07-21 12:15:00,back
아시아나항공,할인석,46700,11,CJU,KWJ,2023-07-21 11:20:00,2023-07-21 12:15:00,back
아시아나항공,일반석,80700,11,CJU,KWJ,2023-07-21 11:20:00,2023-07-21 12:15:00,back
대한항공,특가석,36700,13,CJU,KWJ,2023-07-21 13:00:00,2023-07-21 13:55:00,back
대한항공,할인석,55700,13,CJU,KWJ,2023-07-21 13:00:00,2023-07-21 13:55:00,back
대한항공,일반석,83700,13,CJU,KWJ,2023-07-21 13:00:00,2023-07-21 13:55:00,back
아시아나항공,특가석,35700,13,CJU,KWJ,2023-07-21 13:10:00,2023-07-21 14:05:00,back
아시아나항공,할인석,49700,13,CJU,KWJ,2023-07-21 13:10:00,2023-07-21 14:05:00,back
아시아나항공,일반석,86700,13,CJU,KWJ,2023-07-21 13:10:00,2023-07-21 14:05:00,back
티웨이항공,할인석,36000,13,CJU,KWJ,2023-07-21 13:35:00,2023-07-21 14:30:00,back
티웨이항공,일반석,75700,13,CJU,KWJ,2023-07-21 13:35:00,2023-07-21 14:30:00,back
