name,leavetime,reachtime,seat,charge,date,day,airport,leavehour
아시아나항공,1115,1220,할인석,58700,2023-09-05,화,CJU-CJJ,11
아시아나항공,1115,1220,일반석,88700,2023-09-05,화,CJU-CJJ,11
대한항공,1215,1320,특가석,54700,2023-09-05,화,CJU-CJJ,12
대한항공,1215,1320,할인석,59700,2023-09-05,화,CJU-CJJ,12
대한항공,1215,1320,일반석,88700,2023-09-05,화,CJU-CJJ,12
진에어,1415,1520,할인석,62600,2023-09-05,화,CJU-CJJ,14
진에어,1415,1520,일반석,77700,2023-09-05,화,CJU-CJJ,14
티웨이항공,1450,1600,할인석,61060,2023-09-05,화,CJU-CJJ,14
티웨이항공,1450,1600,일반석,77700,2023-09-05,화,CJU-CJJ,14
아시아나항공,1510,1620,할인석,72700,2023-09-05,화,CJU-CJJ,15
아시아나항공,1510,1620,일반석,91700,2023-09-05,화,CJU-CJJ,15
대한항공,1520,1630,할인석,73700,2023-09-05,화,CJU-CJJ,15
대한항공,1520,1630,일반석,88700,2023-09-05,화,CJU-CJJ,15
진에어,1545,1645,일반석,77700,2023-09-05,화,CJU-CJJ,15
에어로케이,1640,1745,할인석,62700,2023-09-05,화,CJU-CJJ,16
에어로케이,1640,1745,일반석,76700,2023-09-05,화,CJU-CJJ,16
제주항공,1710,1810,할인석,73600,2023-09-05,화,CJU-CJJ,17
제주항공,1710,1810,일반석,77700,2023-09-05,화,CJU-CJJ,17
진에어,1725,1835,일반석,77700,2023-09-05,화,CJU-CJJ,17
제주항공,1730,1840,할인석,73600,2023-09-05,화,CJU-CJJ,17
제주항공,1730,1840,일반석,77700,2023-09-05,화,CJU-CJJ,17
티웨이항공,1800,1900,일반석,77100,2023-09-05,화,CJU-CJJ,18
이스타항공,1845,1950,일반석,77600,2023-09-05,화,CJU-CJJ,18
아시아나항공,2035,2145,할인석,80700,2023-09-05,화,CJU-CJJ,20
아시아나항공,2035,2145,일반석,91700,2023-09-05,화,CJU-CJJ,20
진에어,2120,2220,할인석,72600,2023-09-05,화,CJU-CJJ,21
진에어,2120,2220,일반석,77700,2023-09-05,화,CJU-CJJ,21
에어로케이,2125,2235,할인석,52700,2023-09-05,화,CJU-CJJ,21
이스타항공,2125,2230,할인석,69600,2023-09-05,화,CJU-CJJ,21
에어로케이,2125,2235,일반석,76700,2023-09-05,화,CJU-CJJ,21
이스타항공,2125,2230,일반석,77600,2023-09-05,화,CJU-CJJ,21
진에어,1110,1215,일반석,78700,2023-09-05,화,KPO-CJU,11
진에어,1420,1525,할인석,42600,2023-09-05,화,KPO-CJU,14
진에어,1420,1525,일반석,78700,2023-09-05,화,KPO-CJU,14
진에어,1245,1350,할인석,48600,2023-09-05,화,CJU-KPO,12
진에어,1245,1350,일반석,78700,2023-09-05,화,CJU-KPO,12
진에어,1635,1740,일반석,78700,2023-09-05,화,CJU-KPO,16
에어서울,600,700,할인석,28600,2023-09-06,수,GMP-CJU,6
에어서울,600,700,일반석,82700,2023-09-06,수,GMP-CJU,6
진에어,605,720,할인석,42700,2023-09-06,수,GMP-CJU,6
진에어,605,720,일반석,82700,2023-09-06,수,GMP-CJU,6
이스타항공,610,720,할인석,33600,2023-09-06,수,GMP-CJU,6
아시아나항공,610,720,특가석,35700,2023-09-06,수,GMP-CJU,6
아시아나항공,610,720,할인석,57700,2023-09-06,수,GMP-CJU,6
이스타항공,610,720,일반석,82600,2023-09-06,수,GMP-CJU,6
아시아나항공,610,720,일반석,101700,2023-09-06,수,GMP-CJU,6
제주항공,615,730,특가석,29600,2023-09-06,수,GMP-CJU,6
이스타항공,615,725,할인석,33600,2023-09-06,수,GMP-CJU,6
진에어,615,725,할인석,35000,2023-09-06,수,GMP-CJU,6
이스타항공,615,725,일반석,82600,2023-09-06,수,GMP-CJU,6
제주항공,615,730,일반석,82700,2023-09-06,수,GMP-CJU,6
진에어,615,725,일반석,82700,2023-09-06,수,GMP-CJU,6
티웨이항공,620,730,할인석,31700,2023-09-06,수,GMP-CJU,6
티웨이항공,620,730,일반석,82700,2023-09-06,수,GMP-CJU,6
제주항공,625,735,특가석,33600,2023-09-06,수,GMP-CJU,6
제주항공,625,735,일반석,82700,2023-09-06,수,GMP-CJU,6
아시아나항공,640,750,특가석,35700,2023-09-06,수,GMP-CJU,6
대한항공,640,750,특가석,40700,2023-09-06,수,GMP-CJU,6
아시아나항공,640,750,할인석,57700,2023-09-06,수,GMP-CJU,6
대한항공,640,750,할인석,65700,2023-09-06,수,GMP-CJU,6
대한항공,640,750,일반석,98700,2023-09-06,수,GMP-CJU,6
아시아나항공,640,750,일반석,101700,2023-09-06,수,GMP-CJU,6
에어부산,645,805,할인석,33580,2023-09-06,수,GMP-CJU,6
에어부산,645,805,일반석,84700,2023-09-06,수,GMP-CJU,6
이스타항공,650,800,할인석,33600,2023-09-06,수,GMP-CJU,6
이스타항공,650,800,일반석,82600,2023-09-06,수,GMP-CJU,6
티웨이항공,700,810,할인석,33510,2023-09-06,수,GMP-CJU,7
대한항공,700,810,특가석,43700,2023-09-06,수,GMP-CJU,7
제주항공,700,810,할인석,49600,2023-09-06,수,GMP-CJU,7
대한항공,700,810,할인석,65700,2023-09-06,수,GMP-CJU,7
티웨이항공,700,810,일반석,82700,2023-09-06,수,GMP-CJU,7
제주항공,700,810,일반석,82700,2023-09-06,수,GMP-CJU,7
대한항공,700,810,일반석,98700,2023-09-06,수,GMP-CJU,7
에어부산,710,830,일반석,84700,2023-09-06,수,GMP-CJU,7
대한항공,715,825,일반석,98700,2023-09-06,수,GMP-CJU,7
아시아나항공,725,835,할인석,79700,2023-09-06,수,GMP-CJU,7
에어부산,725,835,일반석,84700,2023-09-06,수,GMP-CJU,7
아시아나항공,725,835,일반석,101700,2023-09-06,수,GMP-CJU,7
대한항공,730,840,일반석,98700,2023-09-06,수,GMP-CJU,7
제주항공,740,850,할인석,49600,2023-09-06,수,GMP-CJU,7
제주항공,740,850,일반석,82700,2023-09-06,수,GMP-CJU,7
에어부산,745,900,할인석,45100,2023-09-06,수,GMP-CJU,7
에어부산,745,900,일반석,84700,2023-09-06,수,GMP-CJU,7
이스타항공,755,905,할인석,50600,2023-09-06,수,GMP-CJU,7
이스타항공,755,905,일반석,82600,2023-09-06,수,GMP-CJU,7
대한항공,810,920,일반석,98700,2023-09-06,수,GMP-CJU,8
티웨이항공,815,925,할인석,62010,2023-09-06,수,GMP-CJU,8
티웨이항공,815,925,일반석,82700,2023-09-06,수,GMP-CJU,8
아시아나항공,830,940,할인석,70700,2023-09-06,수,GMP-CJU,8
아시아나항공,830,940,일반석,101700,2023-09-06,수,GMP-CJU,8
대한항공,850,1000,할인석,68700,2023-09-06,수,GMP-CJU,8
대한항공,850,1000,일반석,98700,2023-09-06,수,GMP-CJU,8
제주항공,900,1010,일반석,82700,2023-09-06,수,GMP-CJU,9
대한항공,900,1010,일반석,98700,2023-09-06,수,GMP-CJU,9
에어서울,915,1025,일반석,80700,2023-09-06,수,GMP-CJU,9
에어서울,915,1025,특가석,85300,2023-09-06,수,GMP-CJU,9
제주항공,925,1035,일반석,82700,2023-09-06,수,GMP-CJU,9
대한항공,930,1040,일반석,98700,2023-09-06,수,GMP-CJU,9
티웨이항공,945,1055,일반석,81100,2023-09-06,수,GMP-CJU,9
이스타항공,950,1105,일반석,82600,2023-09-06,수,GMP-CJU,9
아시아나항공,950,1100,할인석,97700,2023-09-06,수,GMP-CJU,9
아시아나항공,950,1100,일반석,101700,2023-09-06,수,GMP-CJU,9
아시아나항공,1015,1125,할인석,97700,2023-09-06,수,GMP-CJU,10
아시아나항공,1015,1125,일반석,101700,2023-09-06,수,GMP-CJU,10
진에어,1030,1145,일반석,82700,2023-09-06,수,GMP-CJU,10
제주항공,1035,1135,일반석,82700,2023-09-06,수,GMP-CJU,10
대한항공,1035,1150,일반석,98700,2023-09-06,수,GMP-CJU,10
아시아나항공,1040,1150,할인석,97700,2023-09-06,수,GMP-CJU,10
아시아나항공,1040,1150,일반석,101700,2023-09-06,수,GMP-CJU,10
대한항공,1045,1155,특가석,60700,2023-09-06,수,GMP-CJU,10
대한항공,1045,1155,할인석,65700,2023-09-06,수,GMP-CJU,10
대한항공,1045,1155,일반석,98700,2023-09-06,수,GMP-CJU,10
이스타항공,1055,1205,할인석,59600,2023-09-06,수,GMP-CJU,10
티웨이항공,1055,1205,일반석,81100,2023-09-06,수,GMP-CJU,10
이스타항공,1055,1205,일반석,82600,2023-09-06,수,GMP-CJU,10
대한항공,1100,1210,특가석,55700,2023-09-06,수,GMP-CJU,11
대한항공,1100,1210,할인석,65700,2023-09-06,수,GMP-CJU,11
진에어,1100,1205,일반석,82700,2023-09-06,수,GMP-CJU,11
대한항공,1100,1210,일반석,98700,2023-09-06,수,GMP-CJU,11
에어부산,1110,1230,할인석,68140,2023-09-06,수,GMP-CJU,11
에어부산,1110,1230,일반석,84700,2023-09-06,수,GMP-CJU,11
아시아나항공,1115,1225,특가석,53700,2023-09-06,수,GMP-CJU,11
아시아나항공,1115,1225,할인석,57700,2023-09-06,수,GMP-CJU,11
아시아나항공,1115,1225,일반석,101700,2023-09-06,수,GMP-CJU,11
대한항공,1130,1240,특가석,55700,2023-09-06,수,GMP-CJU,11
대한항공,1130,1240,할인석,65700,2023-09-06,수,GMP-CJU,11
제주항공,1130,1230,일반석,82700,2023-09-06,수,GMP-CJU,11
대한항공,1130,1240,일반석,98700,2023-09-06,수,GMP-CJU,11
이스타항공,1140,1250,할인석,59600,2023-09-06,수,GMP-CJU,11
이스타항공,1140,1250,일반석,82600,2023-09-06,수,GMP-CJU,11
티웨이항공,1145,1255,할인석,55360,2023-09-06,수,GMP-CJU,11
티웨이항공,1145,1255,일반석,82700,2023-09-06,수,GMP-CJU,11
아시아나항공,1150,1305,특가석,53700,2023-09-06,수,GMP-CJU,11
아시아나항공,1150,1305,할인석,57700,2023-09-06,수,GMP-CJU,11
아시아나항공,1150,1305,일반석,101700,2023-09-06,수,GMP-CJU,11
대한항공,1155,1305,특가석,55700,2023-09-06,수,GMP-CJU,11
대한항공,1155,1305,할인석,65700,2023-09-06,수,GMP-CJU,11
대한항공,1155,1305,일반석,98700,2023-09-06,수,GMP-CJU,11
제주항공,1215,1335,특가석,41600,2023-09-06,수,GMP-CJU,12
제주항공,1215,1335,일반석,82700,2023-09-06,수,GMP-CJU,12
아시아나항공,1220,1335,특가석,44700,2023-09-06,수,GMP-CJU,12
아시아나항공,1220,1335,할인석,57700,2023-09-06,수,GMP-CJU,12
아시아나항공,1220,1335,일반석,101700,2023-09-06,수,GMP-CJU,12
아시아나항공,1225,1335,특가석,44700,2023-09-06,수,GMP-CJU,12
아시아나항공,1225,1335,할인석,57700,2023-09-06,수,GMP-CJU,12
아시아나항공,1225,1335,일반석,101700,2023-09-06,수,GMP-CJU,12
제주항공,1240,1350,특가석,41600,2023-09-06,수,GMP-CJU,12
제주항공,1240,1350,일반석,82700,2023-09-06,수,GMP-CJU,12
에어서울,1250,1400,할인석,41600,2023-09-06,수,GMP-CJU,12
티웨이항공,1250,1400,할인석,44910,2023-09-06,수,GMP-CJU,12
에어서울,1250,1400,일반석,82700,2023-09-06,수,GMP-CJU,12
티웨이항공,1250,1400,일반석,82700,2023-09-06,수,GMP-CJU,12
이스타항공,1255,1405,할인석,44600,2023-09-06,수,GMP-CJU,12
이스타항공,1255,1405,일반석,82600,2023-09-06,수,GMP-CJU,12
아시아나항공,1300,1410,특가석,39700,2023-09-06,수,GMP-CJU,13
대한항공,1300,1410,특가석,43700,2023-09-06,수,GMP-CJU,13
아시아나항공,1300,1410,할인석,57700,2023-09-06,수,GMP-CJU,13
대한항공,1300,1410,할인석,65700,2023-09-06,수,GMP-CJU,13
대한항공,1300,1410,일반석,98700,2023-09-06,수,GMP-CJU,13
아시아나항공,1300,1410,일반석,101700,2023-09-06,수,GMP-CJU,13
제주항공,1310,1420,특가석,37600,2023-09-06,수,GMP-CJU,13
제주항공,1310,1420,일반석,82700,2023-09-06,수,GMP-CJU,13
대한항공,1320,1430,특가석,40700,2023-09-06,수,GMP-CJU,13
대한항공,1320,1430,할인석,65700,2023-09-06,수,GMP-CJU,13
대한항공,1320,1430,일반석,98700,2023-09-06,수,GMP-CJU,13
대한항공,1330,1440,특가석,40700,2023-09-06,수,GMP-CJU,13
제주항공,1330,1440,특가석,41600,2023-09-06,수,GMP-CJU,13
대한항공,1330,1440,할인석,65700,2023-09-06,수,GMP-CJU,13
제주항공,1330,1440,일반석,82700,2023-09-06,수,GMP-CJU,13
대한항공,1330,1440,일반석,98700,2023-09-06,수,GMP-CJU,13
이스타항공,1340,1450,할인석,41600,2023-09-06,수,GMP-CJU,13
이스타항공,1340,1450,일반석,82600,2023-09-06,수,GMP-CJU,13
아시아나항공,1400,1510,특가석,35700,2023-09-06,수,GMP-CJU,14
아시아나항공,1400,1510,할인석,57700,2023-09-06,수,GMP-CJU,14
아시아나항공,1400,1510,일반석,101700,2023-09-06,수,GMP-CJU,14
대한항공,1415,1525,특가석,37700,2023-09-06,수,GMP-CJU,14
대한항공,1415,1525,할인석,65700,2023-09-06,수,GMP-CJU,14
진에어,1415,1525,일반석,78300,2023-09-06,수,GMP-CJU,14
대한항공,1415,1525,일반석,98700,2023-09-06,수,GMP-CJU,14
아시아나항공,1420,1530,특가석,35700,2023-09-06,수,GMP-CJU,14
아시아나항공,1420,1530,할인석,57700,2023-09-06,수,GMP-CJU,14
아시아나항공,1420,1530,일반석,101700,2023-09-06,수,GMP-CJU,14
이스타항공,1435,1545,할인석,29600,2023-09-06,수,GMP-CJU,14
티웨이항공,1435,1545,할인석,33510,2023-09-06,수,GMP-CJU,14
이스타항공,1435,1545,일반석,82600,2023-09-06,수,GMP-CJU,14
티웨이항공,1435,1545,일반석,82700,2023-09-06,수,GMP-CJU,14
제주항공,1440,1550,특가석,33600,2023-09-06,수,GMP-CJU,14
제주항공,1440,1550,일반석,82700,2023-09-06,수,GMP-CJU,14
아시아나항공,1455,1605,특가석,35700,2023-09-06,수,GMP-CJU,14
아시아나항공,1455,1605,할인석,57700,2023-09-06,수,GMP-CJU,14
아시아나항공,1455,1605,일반석,101700,2023-09-06,수,GMP-CJU,14
진에어,1500,1610,특가석,30100,2023-09-06,수,GMP-CJU,15
진에어,1500,1610,할인석,34000,2023-09-06,수,GMP-CJU,15
대한항공,1500,1610,할인석,50700,2023-09-06,수,GMP-CJU,15
대한항공,1500,1610,일반석,70700,2023-09-06,수,GMP-CJU,15
진에어,1500,1610,일반석,78300,2023-09-06,수,GMP-CJU,15
에어부산,1505,1615,할인석,27880,2023-09-06,수,GMP-CJU,15
아시아나항공,630,740,특가석,38700,2023-09-06,수,CJU-GMP,6
아시아나항공,630,740,할인석,55700,2023-09-06,수,CJU-GMP,6
아시아나항공,630,740,일반석,98700,2023-09-06,수,CJU-GMP,6
아시아나항공,640,750,특가석,34700,2023-09-06,수,CJU-GMP,6
아시아나항공,640,750,할인석,55700,2023-09-06,수,CJU-GMP,6
아시아나항공,640,750,일반석,98700,2023-09-06,수,CJU-GMP,6
대한항공,700,810,특가석,37700,2023-09-06,수,CJU-GMP,7
대한항공,700,810,할인석,60700,2023-09-06,수,CJU-GMP,7
대한항공,700,810,일반석,94700,2023-09-06,수,CJU-GMP,7
에어서울,735,845,할인석,26600,2023-09-06,수,CJU-GMP,7
에어서울,735,845,일반석,81700,2023-09-06,수,CJU-GMP,7
제주항공,740,850,특가석,29600,2023-09-06,수,CJU-GMP,7
제주항공,740,850,일반석,82700,2023-09-06,수,CJU-GMP,7
티웨이항공,755,905,할인석,26900,2023-09-06,수,CJU-GMP,7
티웨이항공,755,905,일반석,82700,2023-09-06,수,CJU-GMP,7
이스타항공,810,915,할인석,29600,2023-09-06,수,CJU-GMP,8
이스타항공,810,915,일반석,82600,2023-09-06,수,CJU-GMP,8
진에어,815,930,특가석,30100,2023-09-06,수,CJU-GMP,8
진에어,815,930,일반석,78300,2023-09-06,수,CJU-GMP,8
티웨이항공,825,935,할인석,26900,2023-09-06,수,CJU-GMP,8
티웨이항공,825,935,일반석,82700,2023-09-06,수,CJU-GMP,8
이스타항공,830,940,할인석,29600,2023-09-06,수,CJU-GMP,8
이스타항공,830,940,일반석,82600,2023-09-06,수,CJU-GMP,8
에어부산,840,1000,할인석,25810,2023-09-06,수,CJU-GMP,8
대한항공,840,950,특가석,37700,2023-09-06,수,CJU-GMP,8
대한항공,840,950,할인석,60700,2023-09-06,수,CJU-GMP,8
에어부산,840,1000,일반석,81700,2023-09-06,수,CJU-GMP,8
대한항공,840,950,일반석,94700,2023-09-06,수,CJU-GMP,8
제주항공,845,955,특가석,29600,2023-09-06,수,CJU-GMP,8
티웨이항공,845,955,할인석,32100,2023-09-06,수,CJU-GMP,8
아시아나항공,845,955,특가석,34700,2023-09-06,수,CJU-GMP,8
아시아나항공,845,955,할인석,55700,2023-09-06,수,CJU-GMP,8
티웨이항공,845,955,일반석,82700,2023-09-06,수,CJU-GMP,8
제주항공,845,955,일반석,82700,2023-09-06,수,CJU-GMP,8
아시아나항공,845,955,일반석,98700,2023-09-06,수,CJU-GMP,8
이스타항공,850,1000,할인석,29600,2023-09-06,수,CJU-GMP,8
이스타항공,850,1000,일반석,82600,2023-09-06,수,CJU-GMP,8
대한항공,910,1020,특가석,37700,2023-09-06,수,CJU-GMP,9
대한항공,910,1020,할인석,60700,2023-09-06,수,CJU-GMP,9
대한항공,910,1020,일반석,94700,2023-09-06,수,CJU-GMP,9
에어부산,915,1025,할인석,27190,2023-09-06,수,CJU-GMP,9
진에어,915,1025,특가석,30600,2023-09-06,수,CJU-GMP,9
진에어,915,1025,일반석,78300,2023-09-06,수,CJU-GMP,9
에어부산,915,1025,일반석,81700,2023-09-06,수,CJU-GMP,9
아시아나항공,920,1030,특가석,34700,2023-09-06,수,CJU-GMP,9
아시아나항공,920,1030,할인석,55700,2023-09-06,수,CJU-GMP,9
아시아나항공,920,1030,일반석,98700,2023-09-06,수,CJU-GMP,9
대한항공,935,1045,특가석,37700,2023-09-06,수,CJU-GMP,9
대한항공,935,1045,할인석,60700,2023-09-06,수,CJU-GMP,9
대한항공,935,1045,일반석,94700,2023-09-06,수,CJU-GMP,9
제주항공,945,1055,특가석,33600,2023-09-06,수,CJU-GMP,9
제주항공,945,1055,일반석,82700,2023-09-06,수,CJU-GMP,9
이스타항공,950,1100,할인석,29600,2023-09-06,수,CJU-GMP,9
아시아나항공,950,1100,특가석,38700,2023-09-06,수,CJU-GMP,9
아시아나항공,950,1100,할인석,55700,2023-09-06,수,CJU-GMP,9
이스타항공,950,1100,일반석,82600,2023-09-06,수,CJU-GMP,9
아시아나항공,950,1100,일반석,98700,2023-09-06,수,CJU-GMP,9
티웨이항공,1000,1110,할인석,33510,2023-09-06,수,CJU-GMP,10
티웨이항공,1000,1110,일반석,82700,2023-09-06,수,CJU-GMP,10
대한항공,1005,1115,특가석,37700,2023-09-06,수,CJU-GMP,10
대한항공,1005,1115,할인석,60700,2023-09-06,수,CJU-GMP,10
대한항공,1005,1115,일반석,94700,2023-09-06,수,CJU-GMP,10
제주항공,1010,1120,특가석,41600,2023-09-06,수,CJU-GMP,10
제주항공,1010,1120,일반석,82700,2023-09-06,수,CJU-GMP,10
아시아나항공,1020,1130,특가석,38700,2023-09-06,수,CJU-GMP,10
아시아나항공,1020,1130,할인석,55700,2023-09-06,수,CJU-GMP,10
아시아나항공,1020,1130,일반석,98700,2023-09-06,수,CJU-GMP,10
제주항공,1050,1200,특가석,33600,2023-09-06,수,CJU-GMP,10
제주항공,1050,1200,일반석,82700,2023-09-06,수,CJU-GMP,10
대한항공,1055,1205,특가석,37700,2023-09-06,수,CJU-GMP,10
대한항공,1055,1205,할인석,60700,2023-09-06,수,CJU-GMP,10
대한항공,1055,1205,일반석,94700,2023-09-06,수,CJU-GMP,10
에어서울,1100,1210,할인석,35600,2023-09-06,수,CJU-GMP,11
에어서울,1100,1210,일반석,81700,2023-09-06,수,CJU-GMP,11
티웨이항공,1105,1215,할인석,35410,2023-09-06,수,CJU-GMP,11
티웨이항공,1105,1215,일반석,82700,2023-09-06,수,CJU-GMP,11
제주항공,1115,1225,특가석,37600,2023-09-06,수,CJU-GMP,11
대한항공,1115,1230,특가석,37700,2023-09-06,수,CJU-GMP,11
대한항공,1115,1230,할인석,60700,2023-09-06,수,CJU-GMP,11
제주항공,1115,1225,일반석,82700,2023-09-06,수,CJU-GMP,11
대한항공,1115,1230,일반석,94700,2023-09-06,수,CJU-GMP,11
대한항공,1130,1240,특가석,43700,2023-09-06,수,CJU-GMP,11
대한항공,1130,1240,할인석,60700,2023-09-06,수,CJU-GMP,11
대한항공,1130,1240,일반석,94700,2023-09-06,수,CJU-GMP,11
티웨이항공,1135,1245,할인석,39210,2023-09-06,수,CJU-GMP,11
티웨이항공,1135,1245,일반석,82700,2023-09-06,수,CJU-GMP,11
제주항공,1140,1250,특가석,37600,2023-09-06,수,CJU-GMP,11
제주항공,1140,1250,일반석,82700,2023-09-06,수,CJU-GMP,11
이스타항공,1145,1255,할인석,47600,2023-09-06,수,CJU-GMP,11
이스타항공,1145,1255,일반석,82600,2023-09-06,수,CJU-GMP,11
제주항공,1210,1320,할인석,45600,2023-09-06,수,CJU-GMP,12
아시아나항공,1210,1320,특가석,48700,2023-09-06,수,CJU-GMP,12
아시아나항공,1210,1320,할인석,57700,2023-09-06,수,CJU-GMP,12
제주항공,1210,1320,일반석,82700,2023-09-06,수,CJU-GMP,12
아시아나항공,1210,1320,일반석,101700,2023-09-06,수,CJU-GMP,12
제주항공,1220,1330,할인석,45600,2023-09-06,수,CJU-GMP,12
제주항공,1220,1330,일반석,82700,2023-09-06,수,CJU-GMP,12
진에어,1220,1335,일반석,82700,2023-09-06,수,CJU-GMP,12
대한항공,1230,1340,특가석,51700,2023-09-06,수,CJU-GMP,12
대한항공,1230,1340,할인석,65700,2023-09-06,수,CJU-GMP,12
대한항공,1230,1340,일반석,98700,2023-09-06,수,CJU-GMP,12
아시아나항공,1235,1345,특가석,48700,2023-09-06,수,CJU-GMP,12
아시아나항공,1235,1345,할인석,57700,2023-09-06,수,CJU-GMP,12
아시아나항공,1235,1345,일반석,101700,2023-09-06,수,CJU-GMP,12
이스타항공,1245,1355,할인석,50600,2023-09-06,수,CJU-GMP,12
티웨이항공,1245,1355,할인석,55360,2023-09-06,수,CJU-GMP,12
이스타항공,1245,1355,일반석,82600,2023-09-06,수,CJU-GMP,12
티웨이항공,1245,1355,일반석,82700,2023-09-06,수,CJU-GMP,12
이스타항공,1300,1405,할인석,55600,2023-09-06,수,CJU-GMP,13
이스타항공,1300,1405,일반석,82600,2023-09-06,수,CJU-GMP,13
아시아나항공,1310,1420,할인석,57700,2023-09-06,수,CJU-GMP,13
아시아나항공,1310,1420,일반석,101700,2023-09-06,수,CJU-GMP,13
진에어,1315,1425,할인석,50600,2023-09-06,수,CJU-GMP,13
진에어,1315,1425,일반석,82700,2023-09-06,수,CJU-GMP,13
대한항공,1320,1430,특가석,60700,2023-09-06,수,CJU-GMP,13
에어부산,1320,1430,할인석,64450,2023-09-06,수,CJU-GMP,13
대한항공,1320,1430,할인석,65700,2023-09-06,수,CJU-GMP,13
에어부산,1320,1430,일반석,81700,2023-09-06,수,CJU-GMP,13
